,stars,url,forks,language,size,subscribers,network,issues,watchers,pulls,commits,private,license
883,13697,https://github.com/JetBrains/intellij-community.git,4492,None,4124992,521,4492,197,13697,195,373179,False,Apache License 2.0
884,13696,https://github.com/hashicorp/packer.git,3228,Go,102610,480,3228,329,13696,11,17848,False,Mozilla Public License 2.0
885,13696,https://github.com/gpujs/gpu.js.git,646,JavaScript,19801,252,646,177,13696,24,1273,False,MIT License
886,13677,https://github.com/HubSpot/youmightnotneedjquery.git,524,JavaScript,473,307,524,52,13677,19,316,False,MIT License
887,13750,https://github.com/medcl/elasticsearch-analysis-ik.git,2994,Java,7588,608,2994,344,13750,15,258,False,Apache License 2.0
888,13670,https://github.com/Sycnex/Windows10Debloater.git,1720,PowerShell,478,366,1720,266,13670,23,338,False,MIT License
889,13632,https://github.com/koel/koel.git,1748,PHP,12312,340,1748,85,13632,14,2043,False,MIT License
890,13628,https://github.com/material-components/material-components-android.git,2713,Java,95259,422,2713,426,13628,37,4569,False,Apache License 2.0
891,13624,https://github.com/Qv2ray/Qv2ray.git,2900,C++,24780,256,2900,23,13624,0,3038,False,GNU General Public License v3.0
892,13605,https://github.com/graphql/graphiql.git,1487,TypeScript,19242,231,1487,280,13605,18,3160,False,MIT License
893,13604,https://github.com/CoderMJLee/MJRefresh.git,3554,Objective-C,15525,448,3554,30,13604,6,399,False,MIT License
894,13597,https://github.com/thomaspark/bootswatch.git,3636,JavaScript,74050,493,3636,19,13597,1,2174,False,MIT License
895,13578,https://github.com/hyperledger/fabric.git,7975,Go,127887,1025,7975,115,13578,28,14047,False,Apache License 2.0
896,13566,https://github.com/lgvalle/Material-Animations.git,2536,Java,8692,534,2536,18,13566,5,76,False,MIT License
897,13559,https://github.com/foreversd/forever.git,980,JavaScript,1305,281,980,336,13559,24,689,False,MIT License
898,13553,https://github.com/infinitered/reactotron.git,880,JavaScript,21133,165,880,122,13553,15,1257,False,MIT License
899,13539,https://github.com/afshinea/stanford-cs-229-machine-learning.git,3318,None,38339,678,3318,13,13539,0,178,False,MIT License
900,13536,https://github.com/kamranahmedse/driver.js.git,744,JavaScript,1997,184,744,90,13536,19,303,False,MIT License
901,13518,https://github.com/mjmlio/mjml.git,840,JavaScript,9770,168,840,59,13518,10,2354,False,MIT License
902,13517,https://github.com/commitizen/cz-cli.git,534,JavaScript,1979,79,534,169,13517,20,381,False,MIT License
903,13470,https://github.com/prestodb/presto.git,4621,Java,171448,869,4621,943,13470,193,19877,False,Apache License 2.0
904,13464,https://github.com/adobe-webplatform/Snap.svg.git,1172,JavaScript,3624,409,1172,266,13464,10,428,False,Apache License 2.0
905,13452,https://github.com/jupyter/jupyter.git,3444,Python,6308,664,3444,191,13452,6,745,False,"BSD 3-Clause ""New"" or ""Revised"" License"
906,13436,https://github.com/wtfutil/wtf.git,744,Go,49179,160,744,21,13436,10,3132,False,Mozilla Public License 2.0
907,13506,https://github.com/rakyll/hey.git,949,Go,601,176,949,155,13506,63,288,False,Apache License 2.0
908,13416,https://github.com/edent/SuperTinyIcons.git,788,JavaScript,7815,146,788,27,13416,5,956,False,MIT License
909,13387,https://github.com/zalmoxisus/redux-devtools-extension.git,1042,JavaScript,12144,162,1042,258,13387,38,945,False,MIT License
910,13385,https://github.com/fabric/fabric.git,1880,Python,19381,467,1880,432,13385,38,1512,False,"BSD 2-Clause ""Simplified"" License"
911,13379,https://github.com/gradle/gradle.git,3866,Groovy,422831,502,3866,2095,13379,121,94751,False,Apache License 2.0
912,13422,https://github.com/ochococo/Design-Patterns-In-Swift.git,1599,Swift,2374,672,1599,3,13422,1,176,False,GNU General Public License v3.0
913,13440,https://github.com/markdown-it/markdown-it.git,1453,JavaScript,3622,172,1453,9,13440,4,1060,False,MIT License
914,13376,https://github.com/ArchiveBox/ArchiveBox.git,770,Python,6021,161,770,126,13376,8,2926,False,MIT License
915,13373,https://github.com/justauth/JustAuth.git,2394,Java,9584,310,2394,22,13373,0,690,False,MIT License
916,13361,https://github.com/verdaccio/verdaccio.git,1207,TypeScript,164681,163,1207,70,13361,16,4417,False,MIT License
917,13482,https://github.com/automerge/automerge.git,4047,JavaScript,7269,216,4047,70,13482,11,1357,False,MIT License
918,13351,https://github.com/huggingface/datasets.git,1679,Python,81929,251,1679,554,13351,107,2752,False,Apache License 2.0
919,13347,https://github.com/Powerlevel9k/powerlevel9k.git,979,Shell,4519,227,979,173,13347,56,1734,False,MIT License
920,13340,https://github.com/dcloudio/mui.git,6757,JavaScript,8091,900,6757,333,13340,13,523,False,MIT License
921,13333,https://github.com/apple/swift-evolution.git,2220,Markdown,7604,1293,2220,40,13333,40,4372,False,Apache License 2.0
922,13330,https://github.com/philipwalton/flexbugs.git,487,None,436,501,487,89,13330,7,187,False,MIT License
923,13283,https://github.com/facebook/infer.git,1811,OCaml,153776,600,1811,347,13283,8,10802,False,MIT License
924,13281,https://github.com/getgrav/grav.git,1358,PHP,24203,351,1358,362,13281,26,7355,False,MIT License
925,13298,https://github.com/grpc-ecosystem/grpc-gateway.git,1763,Go,6489,285,1763,92,13298,9,1876,False,"BSD 3-Clause ""New"" or ""Revised"" License"
926,13257,https://github.com/orhanobut/logger.git,2106,Java,1873,373,2106,75,13257,11,146,False,Apache License 2.0
927,13243,https://github.com/prisma-archive/chromeless.git,606,TypeScript,1088,236,606,198,13243,26,559,False,MIT License
928,13229,https://github.com/CarGuo/gsy_github_app_flutter.git,2365,Dart,35520,322,2365,9,13229,0,890,False,Apache License 2.0
929,13223,https://github.com/android-hacker/VirtualXposed.git,2305,Java,49843,522,2305,104,13223,3,1655,False,GNU General Public License v3.0
930,13215,https://github.com/shelljs/shelljs.git,721,JavaScript,1385,180,721,99,13215,9,814,False,"BSD 3-Clause ""New"" or ""Revised"" License"
931,13206,https://github.com/MithrilJS/mithril.js.git,945,JavaScript,12289,322,945,113,13206,7,3615,False,MIT License
932,13196,https://github.com/deviantony/docker-elk.git,5533,Shell,554,354,5533,5,13196,0,318,False,MIT License
933,13187,https://github.com/angular/angular-seed.git,7126,JavaScript,14494,709,7126,19,13187,9,207,False,MIT License
934,13170,https://github.com/apache/incubator-brpc.git,3312,C++,36544,842,3312,526,13170,71,2532,False,Apache License 2.0
935,13166,https://github.com/mozilla/send.git,1445,FreeMarker,64574,459,1445,156,13166,13,3551,False,Mozilla Public License 2.0
936,13179,https://github.com/RaRe-Technologies/gensim.git,4214,Python,104755,432,4214,375,13179,26,4383,False,GNU Lesser General Public License v2.1
937,13205,https://github.com/liabru/matter-js.git,1746,JavaScript,23464,240,1746,210,13205,46,869,False,MIT License
938,13143,https://github.com/google/WebFundamentals.git,2643,HTML,1729206,663,2643,1212,13143,39,11303,False,Apache License 2.0
939,13150,https://github.com/microsoft/recommenders.git,2298,Python,206937,260,2298,129,13150,5,7654,False,MIT License
940,13119,https://github.com/trufflesuite/truffle.git,2161,TypeScript,130584,349,2161,500,13119,37,13937,False,MIT License
941,13145,https://github.com/react-native-maps/react-native-maps.git,4569,Objective-C,4678,224,4569,81,13145,12,1247,False,MIT License
942,13122,https://github.com/Bigkoo/Android-PickerView.git,3389,Java,6384,312,3389,422,13122,19,490,False,Apache License 2.0
943,13114,https://github.com/valeriansaliou/sonic.git,448,Rust,2635,188,448,52,13114,4,643,False,Mozilla Public License 2.0
944,13071,https://github.com/mdx-js/mdx.git,1103,JavaScript,39822,78,1103,16,13071,2,1514,False,MIT License
945,13055,https://github.com/louischatriot/nedb.git,1005,JavaScript,1526,253,1005,206,13055,42,851,False,MIT License
946,13053,https://github.com/dropbox/zxcvbn.git,871,CoffeeScript,16189,265,871,126,13053,27,379,False,MIT License
947,13055,https://github.com/MarlinFirmware/Marlin.git,16727,C++,178618,924,16727,651,13055,47,19562,False,GNU General Public License v3.0
948,13028,https://github.com/OpenGenus/cosmos.git,3431,C++,77699,329,3431,2488,13028,1523,10327,False,GNU General Public License v3.0
949,12992,https://github.com/ahmetb/kubectx.git,929,Go,934,121,929,45,12992,12,245,False,Apache License 2.0
950,12969,https://github.com/Konloch/bytecode-viewer.git,1010,Java,647858,369,1010,57,12969,0,1113,False,GNU General Public License v3.0
951,12962,https://github.com/txthinking/brook.git,2380,Go,35660,494,2380,14,12962,0,671,False,GNU General Public License v3.0
952,12961,https://github.com/expo/create-react-native-app.git,1437,TypeScript,1688,268,1437,9,12961,1,370,False,"BSD 3-Clause ""New"" or ""Revised"" License"
953,13034,https://github.com/authelia/authelia.git,690,Go,25603,153,690,122,13034,25,2784,False,Apache License 2.0
954,12938,https://github.com/Bash-it/bash-it.git,2245,Shell,41937,329,2245,98,12938,57,3927,False,MIT License
955,12935,https://github.com/philipwalton/solved-by-flexbox.git,1064,CSS,1811,405,1064,33,12935,11,367,False,MIT License
956,12926,https://github.com/Curzibn/Luban.git,2190,Java,5029,355,2190,144,12926,7,187,False,Apache License 2.0
957,12889,https://github.com/brave/brave-browser.git,1470,JavaScript,17487,343,1470,4718,12889,7,5786,False,Mozilla Public License 2.0
958,12877,https://github.com/mockito/mockito.git,2269,Java,47752,428,2269,316,12877,8,5750,False,MIT License
959,12884,https://github.com/jsdoc/jsdoc.git,1417,JavaScript,21570,270,1417,418,12884,52,2377,False,Apache License 2.0
960,12862,https://github.com/xtaci/kcptun.git,2497,Go,7022,595,2497,87,12862,3,408,False,MIT License
961,12846,https://github.com/microsoft/dotnet.git,2050,HTML,3155,1348,2050,220,12846,12,1198,False,MIT License
962,12841,https://github.com/Flipboard/react-canvas.git,964,JavaScript,102,412,964,79,12841,16,84,False,"BSD 3-Clause ""New"" or ""Revised"" License"
963,12838,https://github.com/xtermjs/xterm.js.git,1270,TypeScript,15123,179,1270,169,12838,10,7683,False,MIT License
964,12825,https://github.com/GoogleContainerTools/skaffold.git,1416,Go,95555,195,1416,568,12825,10,8113,False,Apache License 2.0
965,12828,https://github.com/cubiq/iscroll.git,3903,JavaScript,1586,502,3903,579,12828,93,92,False,MIT License
966,12819,https://github.com/the1812/Bilibili-Evolved.git,1172,TypeScript,289130,97,1172,333,12819,3,6558,False,MIT License
967,12853,https://github.com/bcicen/ctop.git,496,Go,3592,160,496,71,12853,10,620,False,MIT License
968,12811,https://github.com/selectize/selectize.js.git,3714,JavaScript,14324,292,3714,31,12811,8,901,False,Apache License 2.0
969,12848,https://github.com/boltdb/bolt.git,1815,Go,1326,352,1815,84,12848,0,816,False,MIT License
970,12790,https://github.com/pomber/git-history.git,520,JavaScript,34372,136,520,71,12790,20,258,False,MIT License
971,12784,https://github.com/sorin-ionescu/prezto.git,4455,Shell,2224,219,4455,188,12784,55,1988,False,MIT License
972,12748,https://github.com/ether/etherpad-lite.git,2384,JavaScript,33772,356,2384,109,12748,16,7986,False,Apache License 2.0
973,12745,https://github.com/turbolinks/turbolinks.git,643,TypeScript,596,188,643,100,12745,29,359,False,MIT License
974,12748,https://github.com/filp/whoops.git,591,PHP,1700,193,591,5,12748,1,1169,False,MIT License
975,12746,https://github.com/Semantic-Org/Semantic-UI-React.git,3876,JavaScript,197942,224,3876,163,12746,18,3099,False,MIT License
976,12769,https://github.com/GoogleContainerTools/distroless.git,729,Starlark,5224,186,729,44,12769,1,971,False,Apache License 2.0
977,12721,https://github.com/reduxjs/redux-devtools.git,1009,TypeScript,26096,233,1009,106,12721,24,1053,False,MIT License
978,12727,https://github.com/you-dont-need/You-Dont-Need-Momentjs.git,327,JavaScript,898,146,327,30,12727,6,249,False,MIT License
979,12721,https://github.com/google/gvisor.git,1061,Go,81385,314,1061,716,12721,174,6702,False,Apache License 2.0
980,12703,https://github.com/DIYgod/DPlayer.git,2188,JavaScript,10945,385,2188,304,12703,39,1204,False,MIT License
981,12702,https://github.com/wechaty/wechaty.git,1799,TypeScript,8995,363,1799,233,12702,4,7082,False,Apache License 2.0
982,12695,https://github.com/twbs/bootstrap-sass.git,3665,SCSS,3183,552,3665,19,12695,3,1039,False,MIT License
983,12694,https://github.com/kubernetes/ingress-nginx.git,6506,Go,136058,292,6506,315,12694,66,6408,False,Apache License 2.0
984,12688,https://github.com/xiandanin/magnetW.git,2213,JavaScript,7347,298,2213,32,12688,3,58,False,GNU General Public License v3.0
985,12695,https://github.com/CachetHQ/Cachet.git,1526,PHP,38910,288,1526,360,12695,77,7274,False,"BSD 3-Clause ""New"" or ""Revised"" License"
986,12682,https://github.com/Foundry376/Mailspring.git,810,C,114425,176,810,8,12682,5,7410,False,GNU General Public License v3.0
987,12675,https://github.com/google/guetzli.git,1016,C++,490,495,1016,123,12675,20,145,False,Apache License 2.0
988,12693,https://github.com/trimstray/nginx-admins-handbook.git,1017,Shell,82205,342,1017,2,12693,1,1337,False,MIT License
989,12659,https://github.com/redwoodjs/redwood.git,597,TypeScript,199626,81,597,344,12659,56,6218,False,MIT License
990,12647,https://github.com/dutchcoders/transfer.sh.git,1328,Go,34655,206,1328,29,12647,4,577,False,MIT License
991,12640,https://github.com/NodeBB/NodeBB.git,2545,JavaScript,74535,381,2545,184,12640,25,23859,False,GNU General Public License v3.0
992,12632,https://github.com/leandromoreira/digital_video_introduction.git,1094,Jupyter Notebook,27422,419,1094,17,12632,2,423,False,"BSD 3-Clause ""New"" or ""Revised"" License"
993,12625,https://github.com/flarum/flarum.git,1386,PHP,723,543,1386,0,12625,0,338,False,MIT License
994,12685,https://github.com/trekhleb/learn-python.git,2042,Python,146,717,2042,5,12685,4,52,False,MIT License
995,12647,https://github.com/faressoft/terminalizer.git,456,JavaScript,3733,124,456,107,12647,26,157,False,MIT License
996,12592,https://github.com/redux-form/redux-form.git,1682,JavaScript,10353,176,1682,504,12592,31,2059,False,MIT License
997,12603,https://github.com/openai/baselines.git,4316,Python,6620,585,4316,477,12603,83,347,False,MIT License
998,12586,https://github.com/node-inspector/node-inspector.git,760,JavaScript,7522,254,760,239,12586,17,621,False,"BSD 2-Clause ""Simplified"" License"
999,12585,https://github.com/Intervention/image.git,1412,PHP,1421,277,1412,348,12585,27,747,False,MIT License
1000,12590,https://github.com/apollographql/apollo-server.git,1933,TypeScript,112869,216,1933,476,12590,117,6984,False,MIT License
1001,12578,https://github.com/apache/hadoop.git,7823,Java,539980,1011,7823,582,12578,582,25842,False,Other
1002,12586,https://github.com/gollum/gollum.git,1585,Ruby,16199,265,1585,55,12586,7,2368,False,MIT License
1003,12604,https://github.com/aleju/imgaug.git,2288,Python,28618,229,2288,277,12604,9,2913,False,MIT License
1004,12555,https://github.com/BrainJS/brain.js.git,1018,TypeScript,22625,245,1018,24,12555,1,1466,False,MIT License
1005,12548,https://github.com/nrwl/nx.git,1187,TypeScript,80398,132,1187,578,12548,60,5613,False,MIT License
1006,12576,https://github.com/arialdomartini/Back-End-Developer-Interview-Questions.git,1602,None,363,494,1602,15,12576,3,360,False,GNU General Public License v2.0
1007,12562,https://github.com/revel/revel.git,1408,Go,2827,528,1408,87,12562,5,1645,False,MIT License
1008,12527,https://github.com/XIU2/TrackersListCollection.git,1076,None,5871,219,1076,1,12527,0,2219,False,GNU General Public License v3.0
1009,12541,https://github.com/ory/hydra.git,1215,Go,97064,227,1215,91,12541,16,3086,False,Apache License 2.0
1010,12525,https://github.com/wix/react-native-navigation.git,2689,Objective-C,126786,520,2689,172,12525,7,5421,False,MIT License
1011,12568,https://github.com/umijs/qiankun.git,1602,TypeScript,18135,231,1602,235,12568,20,675,False,MIT License
1012,12531,https://github.com/jessfraz/dockerfiles.git,2268,Dockerfile,74063,439,2268,74,12531,23,1596,False,MIT License
1013,12512,https://github.com/apache/predictionio.git,2020,Scala,36295,765,2020,80,12512,17,4495,False,Apache License 2.0
1014,12509,https://github.com/uxsolutions/bootstrap-datepicker.git,6197,JavaScript,5906,458,6197,864,12509,97,1674,False,Apache License 2.0
1015,12496,https://github.com/onnx/onnx.git,2702,C++,21328,429,2702,276,12496,77,1946,False,Apache License 2.0
1016,12605,https://github.com/williamfiset/Algorithms.git,3442,Java,1163336,392,3442,76,12605,25,1519,False,MIT License
1017,12509,https://github.com/facebook/stetho.git,1145,Java,2353,382,1145,81,12509,19,588,False,MIT License
